encounter_datetime,park_area_id,park_division,encounter_type,simplified_encounter_type,sd_patronscomplied,sd_patronsnocomply,sd_amenity,closed_amenity,closed_patroncount,closed_approach,closed_outcome,park_borough
07/31/2020 12:03:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:50:00 AM,M105-01,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 11:30:00 AM,Q296,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:17:00 AM,M082,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 11:33:00 AM,B057-04,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
07/31/2020 09:50:00 AM,M019,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:50:00 AM,M132,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:30:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 09:35:00 AM,M206,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:25:00 AM,M171,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:05:00 AM,M019,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 09:45:00 AM,M206,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 09:40:00 AM,M178,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 09:30:00 AM,M194,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 11:40:00 AM,Q014,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/29/2020 01:16:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 11:23:00 AM,Q102-02,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:57:00 AM,Q015-08,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:44:00 AM,Q015-05,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:20:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:22:00 AM,Q360N,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 10:00:00 AM,B245,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
07/31/2020 10:08:00 AM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 10:00:00 AM,M171,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:35:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:44:00 PM,M105-08,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:15:00 PM,M047-01,Recreation,Social Distancing,Social Distancing,72,21,Open field/multi-purpose play area,,,,,Manhattan
08/01/2020 01:15:00 PM,M047-01,Recreation,Social Distancing,Social Distancing,115,28,Basketball court,,,,,Manhattan
08/01/2020 04:00:00 PM,Q024,Recreation,Social Distancing,Social Distancing,1,0,Walking path,,,,,Queens
08/01/2020 02:30:00 PM,Q024,Recreation,Social Distancing,Social Distancing,1,0,Walking path,,,,,Queens
08/01/2020 03:55:00 PM,Q048,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 03:35:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 03:17:00 PM,Q444,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 03:07:00 PM,Q014,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 02:49:00 PM,Q296,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 12:20:00 PM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 12:00:00 PM,Q296,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 04:05:00 PM,M194,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:55:00 PM,M082,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:45:00 PM,M132,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:30:00 PM,M171,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:15:00 PM,M019,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:05:00 PM,M206,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:00:00 PM,M178,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 04:00:00 PM,M014-02,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:30:00 PM,M029,Recreation,Social Distancing,Social Distancing,6,0,Bench/sitting area,,,,,Manhattan
08/01/2020 02:30:00 PM,M029-02,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:30:00 PM,M378,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:17:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 02:45:00 PM,M308,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:30:00 PM,M030,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:15:00 PM,M047-01,Recreation,Social Distancing,Social Distancing,72,21,Open field/multi-purpose play area,,,,,Manhattan
08/01/2020 02:15:00 PM,M196,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:06:00 PM,M122,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 03:00:00 PM,Q425-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 11:20:00 AM,M246,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 01:00:00 PM,B245,Recreation,Social Distancing,Social Distancing,10,0,Track/field area,,,,,Brooklyn
08/01/2020 02:50:00 PM,M082,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:43:00 PM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:40:00 AM,M105-08,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:30:00 PM,M171,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:15:00 PM,M228,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:15:00 AM,M082,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:57:00 AM,M132,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:40:00 AM,M019,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:44:00 PM,M105-08,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:33:00 AM,M206,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 02:35:00 PM,Q377,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 02:32:00 AM,Q357B01,Recreation,No encounter,No Encounter,,,,,,,,Queens
09/01/2020 11:00:00 AM,Q024,Recreation,Social Distancing,Social Distancing,2,0,Walking path,,,,,Queens
08/01/2020 09:30:00 AM,Q024,Recreation,Social Distancing,Social Distancing,2,0,Walking path,,,,,Queens
08/01/2020 02:29:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 02:20:00 PM,Q428,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 02:00:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 12:10:00 PM,B057,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
08/01/2020 12:55:00 AM,M015,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 12:46:00 AM,M030,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 12:30:00 AM,X045-03,Recreation,Social Distancing,Social Distancing,0,0,Walking path,,,,,Bronx
08/01/2020 12:38:00 AM,M013,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 12:28:00 PM,M308,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 12:20:00 PM,X045-03,Recreation,Social Distancing,Social Distancing,0,0,Walking path,,,,,Bronx
08/01/2020 11:42:00 AM,M283-02,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:51:00 AM,M283,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:38:00 AM,M007,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:09:00 AM,M005-02,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:45:00 AM,M391,Aquatics,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 12:00:00 PM,X045-01,Recreation,Social Distancing,Social Distancing,0,0,Walking path,,,,,Bronx
08/01/2020 12:40:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:15:00 PM,M047-01,Recreation,Social Distancing,Social Distancing,72,21,Open field/multi-purpose play area,,,,,Manhattan
08/01/2020 11:10:00 AM,M132,Recreation,Social Distancing,Social Distancing,5,0,Bench/sitting area,,,,,Manhattan
08/01/2020 10:50:00 AM,M171,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:30:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:10:00 AM,M206,Recreation,Social Distancing,Social Distancing,20,5,Basketball court,,,,,Manhattan
07/31/2020 05:50:00 AM,M082,Recreation,Social Distancing,Social Distancing,30,10,Open field/multi-purpose play area,,,,,Manhattan
07/31/2020 05:20:00 PM,M105,Recreation,Social Distancing,Social Distancing,40,20,Bench/sitting area,,,,,Manhattan
07/31/2020 04:50:00 PM,M015,Recreation,Social Distancing,Social Distancing,30,15,Bench/sitting area,,,,,Manhattan
08/01/2020 08:30:00 AM,Q099,Recreation,No encounter,No Encounter,,,,,,,,Queens
07/31/2020 04:20:00 PM,M246,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
07/31/2020 04:00:00 PM,M194,Recreation,Social Distancing,Social Distancing,5,0,Bench/sitting area,,,,,Manhattan
08/01/2020 11:45:00 AM,Q015-05,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 11:25:00 AM,Q015-08,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 11:03:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:47:00 AM,Q102-02,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 11:18:00 AM,Q218,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:30:00 AM,Q296,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:30:00 AM,B057,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
08/01/2020 11:00:00 AM,M071-38,Recreation,Social Distancing,Social Distancing,5,0,Playground,,,,,Manhattan
08/01/2020 10:30:00 AM,M071,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 11:05:00 AM,M064,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:50:00 AM,M235,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:38:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:45:00 AM,M065,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:35:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:30:00 AM,Q014,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:36:00 AM,M165,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:20:00 AM,M017,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:10:00 AM,M144-01,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:00:00 AM,M144,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 10:25:00 AM,Q360N,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 10:15:00 AM,M005-02,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:23:00 AM,B057,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
08/01/2020 10:00:00 AM,M283,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:50:00 AM,M015,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:40:00 AM,M194,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 09:30:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/01/2020 05:55:00 PM,M013,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 05:30:00 PM,M006,Recreation,Social Distancing,Social Distancing,10,0,Bench/sitting area,,,,,Manhattan
08/01/2020 05:10:00 AM,M386,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 04:50:00 AM,M378,Recreation,Social Distancing,Social Distancing,10,6,Open field/multi-purpose play area,,,,,Manhattan
08/02/2020 04:25:00 PM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/01/2020 04:00:00 PM,M206,Recreation,Social Distancing,Social Distancing,10,20,Bench/sitting area,,,,,Manhattan
08/02/2020 05:10:00 PM,M211B,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/02/2020 05:10:00 PM,M211B,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/02/2020 02:30:00 PM,Q009,Ranger Ambassador,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 03:30:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 12:45:00 PM,B052,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
08/02/2020 11:15:00 AM,B210W,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
07/31/2020 11:00:00 AM,B126,Recreation,Social Distancing,Social Distancing,25,0,Track/field area,,,,,Brooklyn
08/02/2020 02:38:00 PM,X045-03,Recreation,Social Distancing,Social Distancing,93,7,Open field/multi-purpose play area,,,,,Bronx
08/02/2020 02:20:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:10:00 PM,X246,Recreation,Social Distancing,Social Distancing,12,0,Bench/sitting area,,,,,Bronx
07/30/2020 10:00:00 AM,B126,Recreation,Social Distancing,Social Distancing,24,0,Track/field area,,,,,Brooklyn
08/02/2020 01:46:00 PM,X103,Recreation,Social Distancing,Social Distancing,25,5,Playground,,,,,Bronx
08/02/2020 02:00:00 PM,B057,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
08/02/2020 02:20:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:24:00 PM,Q357B01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:45:00 PM,Q377,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:43:00 PM,Q099-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:37:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:35:00 PM,Q425-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:14:00 PM,Q428,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 12:00:00 PM,B057,Ranger  Ambassador,No encounter,No Encounter,,,,,,,,Brooklyn
08/02/2020 10:30:00 AM,Q329,Ranger Ambassador,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 01:00:00 PM,B245,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
08/02/2020 11:50:00 AM,M082,Recreation,Social Distancing,Social Distancing,20,10,Bench/sitting area,,,,,Manhattan
08/02/2020 11:15:00 AM,M105,Recreation,Social Distancing,Social Distancing,20,10,Bench/sitting area,,,,,Manhattan
08/02/2020 10:55:00 AM,M015,Recreation,Social Distancing,Social Distancing,15,5,Open field/multi-purpose play area,,,,,Manhattan
08/02/2020 10:35:00 AM,M246,Recreation,Social Distancing,Social Distancing,5,0,Bench/sitting area,,,,,Manhattan
08/02/2020 10:10:00 AM,M194,Recreation,Social Distancing,Social Distancing,10,5,Bench/sitting area,,,,,Manhattan
08/02/2020 11:30:00 AM,Q121,Ranger Ambassador,Social Distancing,Social Distancing,50,0,Soccer field,,,,,Queens
08/02/2020 10:37:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 11:15:00 AM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:00:00 AM,B077,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
08/02/2020 10:43:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:53:00 AM,Q015-05,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:43:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:38:00 PM,Q015-08,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 10:37:00 AM,Q102-03,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 09:30:00 AM,X002,Recreation,Social Distancing,Social Distancing,0,0,Walking path,,,,,Bronx
08/02/2020 09:00:00 AM,X180,Recreation,Social Distancing,Social Distancing,0,0,Walking path,,,,,Bronx
08/02/2020 10:00:00 AM,B245,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
08/03/2020 09:30:00 AM,M385,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 09:25:00 AM,M378,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 09:25:00 AM,M378,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:35:00 AM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:22:00 AM,M019,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:15:00 AM,M206,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:03:00 AM,M194,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 09:10:00 AM,MT04,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 09:08:00 AM,M046,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:59:00 AM,MT01,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:58:00 AM,MT01,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:40:00 AM,M386,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 08:40:00 AM,M386,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:30:00 PM,M047-01,Recreation,Social Distancing,Social Distancing,103,18,Open field/multi-purpose play area,,,,,Manhattan
08/03/2020 03:15:00 PM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
08/03/2020 12:00:00 PM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
08/03/2020 10:00:00 AM,X040,Recreation,No encounter,No Encounter,,,,,,,,Bronx
08/03/2020 11:50:00 AM,M082,Recreation,Social Distancing,Social Distancing,10,5,Bench/sitting area,,,,,Manhattan
08/03/2020 11:30:00 AM,M105,Recreation,Social Distancing,Social Distancing,15,5,Basketball court,,,,,Manhattan
08/03/2020 11:00:00 AM,M015,Recreation,Social Distancing,Social Distancing,20,30,Open field/multi-purpose play area,,,,,Manhattan
08/03/2020 10:40:00 AM,M246,Recreation,Social Distancing,Social Distancing,0,0,Bench/sitting area,,,,,Manhattan
08/03/2020 10:10:00 AM,M194,Recreation,Social Distancing,Social Distancing,20,10,Open field/multi-purpose play area,,,,,Manhattan
08/03/2020 03:10:00 PM,M013,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:45:00 PM,M030,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:30:00 PM,M015,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:12:00 PM,M246,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 11:00:00 AM,B052,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
09/03/2020 09:00:00 AM,B035,Recreation,No encounter,No Encounter,,,,,,,,Brooklyn
08/03/2020 03:24:00 PM,Q425-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:15:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 03:13:00 PM,Q319,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 10:00:00 AM,X104,Recreation,Social Distancing,Social Distancing,18,18,Volleyball court,,,,,Bronx
08/03/2020 03:00:00 PM,M235,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:55:00 PM,Q099-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:50:00 PM,M105-01,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:50:00 PM,Q099-01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:40:00 PM,Q377,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:38:00 PM,Q357B01,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:36:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/02/2020 02:20:00 PM,Q357B,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:30:00 PM,M077,Park Administrator Ambassador,Social Distancing,Social Distancing,12,3,Bench/sitting area,,,,,Manhattan
08/03/2020 02:25:00 PM,Q428,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 02:17:00 PM,M067,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:12:00 PM,M082,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/04/2020 01:45:00 PM,M294,Media Education,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:15:00 PM,M014,Media Education,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2029 02:03:00 PM,M077,Ranger Ambassador,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 02:03:00 PM,M015,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2029 02:03:00 PM,M077,Ranger Ambassador,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:53:00 PM,M246,Recreation,Social Distancing,Social Distancing,4,0,Bench/sitting area,,,,,Manhattan
08/03/2020 01:52:00 PM,M228,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:00:00 PM,B245,Recreation,Social Distancing,Social Distancing,20,0,Playground,,,,,Brooklyn
08/03/2020 10:25:00 AM,M047-01,Recreation,Social Distancing,Social Distancing,64,11,Open field/multi-purpose play area,,,,,Manhattan
08/03/2020 01:30:00 AM,M017,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:27:00 PM,M194,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:00:00 PM,Q401,Recreation,No encounter,No Encounter,,,,,,,,Queens
08/03/2020 12:46:00 PM,X104,Recreation,No encounter,No Encounter,,,,,,,,Bronx
08/03/2020 09:37:00 AM,X104,Recreation,No encounter,No Encounter,,,,,,,,Bronx
08/03/2020 08:37:00 AM,X104,Recreation,No encounter,No Encounter,,,,,,,,Bronx
07/28/2020 10:30:00 AM,M132,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 01:00:00 PM,M144-01,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 12:30:00 PM,M011,Recreation,Social Distancing,Social Distancing,6,4,Adult fitness equipment,,,,,Manhattan
08/03/2020 10:45:00 AM,M257,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
08/03/2020 10:30:00 AM,B245,Recreation,Social Distancing,Social Distancing,10,0,Track/field area,,,,,Brooklyn
08/03/2020 10:45:00 AM,M257,Recreation,No encounter,No Encounter,,,,,,,,Manhattan
